year,match_num,match_num_t,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,W_L,H_A
1992,81,81,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,81,81,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],['42'],['42'],['42'],['42'],['42'],['42'],['42'],['42'],W,A
1992,82,82,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['87'],['87'],L,H
1992,82,82,[],[],[],[],[],[],[],['39'],['39'],['39'],['39'],['39'],"['39', '57']","['39', '57']","['39', '57']","['39', '57']","['39', '57']","['39', '57']","['39', '57']","['39', '57']",W,A
1992,83,83,['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],W,H
1992,83,83,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,84,84,[],[],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],L,H
1992,84,84,[],[],[],[],[],[],[],[],[],[],[],['53'],"['53', '56']","['53', '56']","['53', '56']","['53', '56']","['53', '56']","['53', '56']","['53', '56']","['53', '56']",W,A
1992,85,85,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['85'],['85'],['85'],D,H
1992,85,85,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],D,A
1992,86,86,[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],['61'],['61'],['61'],['61'],['61'],['61'],W,H
1992,86,86,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,87,87,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '74']","['12', '74']","['12', '74']","['12', '74']","['12', '74']",L,H
1992,87,87,[],[],[],[],['22'],['22'],['22'],"['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39']","['22', '39', '81']","['22', '39', '81']","['22', '39', '81']",W,A
1992,88,88,[],[],[],[],[],[],[],[],['44'],['44'],['44'],"['44', '54']","['44', '54']","['44', '54']","['44', '54', '66']","['44', '54', '66']","['44', '54', '66', '78']","['44', '54', '66', '78']","['44', '54', '66', '78']","['44', '54', '66', '78']",W,H
1992,88,88,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],"['43', '84']","['43', '84']","['43', '84']",L,A
1992,89,89,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,89,89,[],['08'],['08'],"['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']","['08', '17']",W,A
1992,90,90,[],[],[],[],[],[],[],[],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],W,H
1992,90,90,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,91,91,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],"['32', '53']","['32', '53', '56']","['32', '53', '56']","['32', '53', '56']","['32', '53', '56']","['32', '53', '56']","['32', '53', '56', '82']","['32', '53', '56', '82']","['32', '53', '56', '82']",W,H
1992,91,91,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['75'],['75'],['75'],"['75', '88']","['75', '88']",L,A
1992,92,92,[],[],[],[],[],[],[],[],[],[],[],[],['57'],['57'],['57'],"['57', '73']","['57', '73']","['57', '73']","['57', '73', '90']","['57', '73', '90']",D,H
1992,92,92,[],[],[],[],[],[],[],['37'],['37'],['37'],['37'],['37'],"['37', '58']","['37', '58']","['37', '58']","['37', '58']","['37', '58']","['37', '58']","['37', '58', '86']","['37', '58', '86']",D,A
1992,93,93,[],[],[],[],[],[],[],[],[],[],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],D,H
1992,93,93,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['85'],['85'],['85'],D,A
1992,94,94,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],D,H
1992,94,94,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['83'],['83'],['83'],D,A
1992,95,95,[],[],[],[],[],[],[],[],[],[],[],['52'],['52'],['52'],['52'],['52'],['52'],['52'],['52'],['52'],D,H
1992,95,95,[],[],[],[],[],[],[],[],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],D,A
1992,96,96,[],[],[],[],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],D,H
1992,96,96,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],D,A
1992,97,97,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,97,97,[],[],[],[],[],[],[],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],W,A
1992,98,98,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],['69'],['69'],['69'],['69'],D,H
1992,98,98,[],[],[],[],[],[],[],[],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],D,A
1992,99,99,[],[],[],[],[],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],"['30', '61']","['30', '61']","['30', '61']","['30', '61']","['30', '61']","['30', '61']","['30', '61']",W,H
1992,99,99,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,100,100,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,100,100,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,101,101,[],[],[],[],[],[],[],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],D,H
1992,101,101,[],[],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],D,A
1992,102,102,[],[],[],[],[],[],[],[],[],[],[],['54'],['54'],['54'],['54'],['54'],['54'],['54'],['54'],['54'],L,H
1992,102,102,[],[],[],[],[],[],[],[],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],"['44', '88']","['44', '88']",W,A
1992,103,103,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,103,103,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,104,104,[],[],[],[],[],[],[],[],[],[],[],[],[],"['61', '63']","['61', '63']","['61', '63']","['61', '63']","['61', '63']","['61', '63']","['61', '63']",W,H
1992,104,104,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,105,105,[],[],[],[],[],[],['35'],"['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']","['35', '39']",L,H
1992,105,105,[],[],['12'],['12'],['12'],"['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27']","['12', '27', '76']","['12', '27', '76']","['12', '27', '76']","['12', '27', '76']",W,A
1992,106,106,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,106,106,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,107,107,[],[],[],[],[],[],[],[],[],[],[],[],[],['62'],['62'],['62'],['62'],['62'],"['62', '86']","['62', '86']",L,H
1992,107,107,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],"['22', '71', '74']","['22', '71', '74']","['22', '71', '74']","['22', '71', '74']","['22', '71', '74']",W,A
1992,108,108,[],['06'],['06'],['06'],['06'],['06'],"['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']","['06', '32']",W,H
1992,108,108,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,109,109,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],W,H
1992,109,109,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,110,110,[],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"['10', '85']","['10', '85']","['10', '85']",W,H
1992,110,110,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],L,A
1992,111,111,[],['08'],['08'],['08'],['08'],"['08', '27']","['08', '27', '32']","['08', '27', '32']","['08', '27', '32', '43']","['08', '27', '32', '43']","['08', '27', '32', '43']","['08', '27', '32', '43']","['08', '27', '32', '43']","['08', '27', '32', '43', '63']","['08', '27', '32', '43', '63', '70']","['08', '27', '32', '43', '63', '70']","['08', '27', '32', '43', '63', '70', '76']","['08', '27', '32', '43', '63', '70', '76']","['08', '27', '32', '43', '63', '70', '76']","['08', '27', '32', '43', '63', '70', '76']",W,H
1992,111,111,[],[],[],[],[],[],[],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],L,A
1992,112,112,[],['07'],['07'],"['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']","['07', '18']",D,H
1992,112,112,[],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']","['09', '39']",D,A
1992,113,113,[],[],[],[],['25'],['25'],['25'],"['25', '36']","['25', '36', '44']","['25', '36', '44']","['25', '36', '44']","['25', '36', '44']","['25', '36', '44']","['25', '36', '44']","['25', '36', '44', '70']","['25', '36', '44', '70']","['25', '36', '44', '70']","['25', '36', '44', '70']","['25', '36', '44', '70']","['25', '36', '44', '70']",W,H
1992,113,113,[],[],[],[],[],[],[],[],[],[],[],['55'],['55'],"['55', '64']","['55', '64']","['55', '64']","['55', '64']","['55', '64']","['55', '64']","['55', '64']",L,A
1992,114,114,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['80'],['80'],['80'],['80'],W,H
1992,114,114,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,115,115,[],[],[],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],"['17', '64']","['17', '64']","['17', '64']","['17', '64']","['17', '64']","['17', '64']","['17', '64']",D,H
1992,115,115,[],[],[],[],[],[],[],[],[],[],[],[],['56'],['56'],['56'],['56'],['56'],"['56', '83']","['56', '83']","['56', '83']",D,A
1992,116,116,[],[],[],[],[],[],[],[],[],[],[],[],['59'],['59'],['59'],['59'],['59'],['59'],['59'],['59'],D,H
1992,116,116,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],D,A
1992,117,117,[],[],[],[],[],[],[],[],[],[],[],['52'],"['52', '59']","['52', '59']","['52', '59', '67']","['52', '59', '67']","['52', '59', '67', '79']","['52', '59', '67', '79']","['52', '59', '67', '79']","['52', '59', '67', '79']",W,H
1992,117,117,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],L,A
1992,118,118,['04'],['04'],['04'],['04'],['04'],"['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']","['04', '26']",W,H
1992,118,118,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,119,119,[],[],[],[],[],[],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],"['34', '90']","['34', '90']",L,H
1992,119,119,['05'],['05'],['05'],['05'],['05'],"['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29']","['05', '29', '77']","['05', '29', '77']","['05', '29', '77']","['05', '29', '77']",W,A
1992,120,120,[],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],W,H
1992,120,120,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,121,121,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],"['28', '78']","['28', '78']","['28', '78']","['28', '78']",W,H
1992,121,121,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],L,A
1992,122,122,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,122,122,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,123,123,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],D,H
1992,123,123,[],[],[],[],[],[],[],[],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],D,A
1992,124,124,[],[],[],[],[],[],[],['36'],['36'],['36'],['36'],['36'],['36'],['36'],['36'],"['36', '74']","['36', '74', '78']","['36', '74', '78']","['36', '74', '78']","['36', '74', '78']",W,H
1992,124,124,[],[],[],[],[],[],[],[],[],[],[],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],L,A
1992,125,125,[],[],[],[],[],[],[],[],[],[],[],['53'],['53'],"['53', '64']","['53', '64']","['53', '64']","['53', '64']","['53', '64']","['53', '64']","['53', '64']",W,H
1992,125,125,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['77'],['77'],['77'],['77'],L,A
1992,126,126,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,126,126,[],[],[],[],[],[],[],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],W,A
1992,127,127,[],['09'],['09'],"['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']","['09', '17']",W,H
1992,127,127,[],[],[],[],[],[],[],[],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],['44'],L,A
1992,128,128,[],[],[],[],[],[],[],[],[],[],[],[],['57'],['57'],['57'],['57'],['57'],"['57', '83']","['57', '83']","['57', '83']",D,H
1992,128,128,[],[],[],[],[],[],[],[],[],[],['50'],['50'],['50'],['50'],"['50', '67']","['50', '67']","['50', '67']","['50', '67']","['50', '67']","['50', '67']",D,A
1992,129,129,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],"['70', '73']","['70', '73']","['70', '73']","['70', '73']","['70', '73']",D,H
1992,129,129,['01'],['01'],['01'],['01'],['01'],['01'],"['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']","['01', '32']",D,A
1992,130,130,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],"['78', '90']","['78', '90']",D,H
1992,130,130,[],[],[],[],['23'],['23'],['23'],['23'],"['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']","['23', '44']",D,A
1992,131,131,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,131,131,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,132,132,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['84'],['84'],['84'],W,H
1992,132,132,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,133,133,['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],"['05', '58']","['05', '58']","['05', '58']","['05', '58']","['05', '58']","['05', '58']","['05', '58']","['05', '58']",W,H
1992,133,133,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,134,134,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,134,134,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,135,135,[],[],[],[],[],[],[],[],[],[],[],[],['58'],['58'],['58'],['58'],['58'],['58'],['58'],['58'],L,H
1992,135,135,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],"['32', '70']","['32', '70']","['32', '70']","['32', '70']","['32', '70']","['32', '70']",W,A
1992,136,136,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['72'],['72'],"['72', '83']","['72', '83']","['72', '83']",D,H
1992,136,136,[],[],[],[],[],[],[],[],[],[],[],[],['60'],['60'],['60'],"['60', '75']","['60', '75']","['60', '75']","['60', '75']","['60', '75']",D,A
1992,137,137,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['74'],['74'],['74'],['74'],['74'],W,H
1992,137,137,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,138,138,[],[],[],[],[],[],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],D,H
1992,138,138,[],[],[],[],[],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],D,A
1992,139,139,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],D,H
1992,139,139,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['81'],['81'],['81'],D,A
1992,140,140,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['73'],['73'],"['73', '85']","['73', '85']","['73', '85']",W,H
1992,140,140,[],[],[],[],[],[],[],[],[],[],[],[],['57'],['57'],['57'],['57'],['57'],['57'],['57'],['57'],L,A
1992,141,141,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,141,141,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,142,142,[],[],['15'],"['15', '20']","['15', '20']","['15', '20']","['15', '20']","['15', '20']","['15', '20']","['15', '20']","['15', '20']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52']","['15', '20', '52', '89']","['15', '20', '52', '89']",W,H
1992,142,142,['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],L,A
1992,143,143,[],[],[],[],[],[],[],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],D,H
1992,143,143,[],[],[],[],[],[],[],[],[],[],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],['48'],D,A
1992,144,144,[],[],[],[],[],[],[],[],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],L,H
1992,144,144,[],[],[],[],[],[],[],['40'],['40'],['40'],['40'],['40'],"['40', '57']","['40', '57']","['40', '57']","['40', '57']","['40', '57']","['40', '57']","['40', '57']","['40', '57']",W,A
1992,145,145,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['68'],['68'],['68'],['68'],['68'],['68'],L,H
1992,145,145,[],[],['12'],"['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19']","['12', '19', '62']","['12', '19', '62']","['12', '19', '62']","['12', '19', '62']","['12', '19', '62']","['12', '19', '62']","['12', '19', '62']",W,A
1992,146,146,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],['70'],['70'],['70'],"['70', '90']","['70', '90']",D,H
1992,146,146,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '77']","['12', '77']","['12', '77']","['12', '77']",D,A
1992,147,147,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,147,147,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],W,A
1992,148,148,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['86'],['86'],D,H
1992,148,148,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],['64'],['64'],['64'],['64'],['64'],['64'],D,A
1992,149,149,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,149,149,[],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],['06'],W,A
1992,150,150,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1992,150,150,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1992,151,151,[],[],[],[],[],[],[],[],[],[],[],[],['58'],['58'],['58'],['58'],['58'],['58'],['58'],['58'],W,H
1992,151,151,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,152,152,[],[],[],[],[],[],[],[],[],[],[],[],[],['63'],['63'],"['63', '72']","['63', '72']","['63', '72']","['63', '72']","['63', '72']",W,H
1992,152,152,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,153,153,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],['43'],['43'],"['43', '79']","['43', '79']","['43', '79']","['43', '79']",W,H
1992,153,153,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,154,154,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],['69'],['69'],['69'],['69'],L,H
1992,154,154,['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],"['05', '73']","['05', '73']","['05', '73']","['05', '73']","['05', '73']",W,A
1992,155,155,['03'],['03'],['03'],['03'],['03'],"['03', '30']","['03', '30']","['03', '30']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']","['03', '30', '45']",W,H
1992,155,155,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,156,156,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],W,H
1992,156,156,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1992,157,157,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1992,157,157,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['67'],['67'],['67'],"['67', '81']","['67', '81']","['67', '81']",W,A
1992,158,158,['04'],['04'],['04'],['04'],['04'],['04'],['04'],"['04', '40']","['04', '40']","['04', '40']","['04', '40']","['04', '40']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']","['04', '40', '58']",W,H
1992,158,158,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],['70'],['70'],['70'],['70'],['70'],L,A
1992,159,159,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
